game_id,player_id,team_id,season,minutes,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,plus_minus
0022100009,203552,1610612755,2021-22,28,10,2,0,2,2,0,0,2,0,4,5,0.8,2,3,0.667,0,0,,8
0022100012,1626164,1610612756,2021-22,30,12,4,1,3,4,1,0,3,3,3,15,0.2,2,7,0.286,4,4,1.0,-24
0022100012,1626166,1610612756,2021-22,14,10,2,1,1,3,1,0,3,2,3,9,0.333,1,3,0.333,3,5,0.6,11
0022100012,1627846,1610612756,2021-22,13,0,3,1,2,1,1,0,1,2,0,2,0.0,0,1,0.0,0,0,,9
0022100013,1626158,1610612758,2021-22,29,21,11,4,7,2,1,2,1,2,9,10,0.9,1,1,1.0,2,3,0.667,20
0022100013,1628368,1610612758,2021-22,36,27,5,0,5,8,0,1,5,5,9,22,0.409,2,8,0.25,7,10,0.7,6
0022100010,1627749,1610612759,2021-22,31,15,6,0,6,8,4,0,3,3,6,17,0.353,0,4,0.0,3,3,1.0,13
0022100010,1628401,1610612759,2021-22,30,16,4,0,4,4,1,0,0,2,6,11,0.545,3,4,0.75,1,3,0.333,9
0022100011,202324,1610612760,2021-22,20,4,9,4,5,1,0,1,1,1,2,9,0.222,0,0,,0,0,,-13
0022100011,1629647,1610612760,2021-22,30,15,7,1,6,2,0,0,1,0,5,14,0.357,1,7,0.143,4,5,0.8,-19
0022100011,1630177,1610612760,2021-22,21,4,2,0,2,3,0,0,2,1,1,6,0.167,0,3,0.0,2,2,1.0,-3
0022100011,1630581,1610612760,2021-22,29,4,10,2,8,3,0,0,1,2,2,7,0.286,0,0,,0,0,,-16
0022100006,1627832,1610612761,2021-22,35,12,3,1,2,4,2,1,3,1,5,20,0.25,1,9,0.111,1,1,1.0,-22
0022100006,1629018,1610612761,2021-22,26,6,2,1,1,1,3,0,2,1,2,9,0.222,1,3,0.333,1,2,0.5,3
0022100006,1630567,1610612761,2021-22,33,12,9,3,6,1,1,0,6,5,5,13,0.385,0,1,0.0,2,3,0.667,-11
