game_id,team_id,team_tricode,is_home,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,offensive_rating,defensive_rating,net_rating,pace,pie,season
0022400662,1610612757,POR,True,125,52,17,35,26,6,2,13,18,45,88,0.511,12,28,0.429,23,28,0.821,128.9,114.3,14.6,97.5,,2024-25
0022400662,1610612749,MIL,False,112,36,9,27,26,8,2,11,22,44,87,0.506,11,35,0.314,13,18,0.722,114.3,128.9,-14.6,97.5,,2024-25
0022401148,1610612754,IND,True,104,49,13,36,21,7,5,7,16,33,87,0.379,9,35,0.257,29,37,0.784,108.3,102.1,6.3,96.0,,2024-25
0022401148,1610612764,WAS,False,98,50,13,37,18,2,8,11,27,38,91,0.418,11,39,0.282,11,15,0.733,102.1,108.3,-6.3,96.0,,2024-25
0022400288,1610612754,IND,True,121,47,19,28,27,10,10,12,21,46,94,0.489,13,32,0.406,16,20,0.8,131.5,121.3,10.2,93.0,,2024-25
0022400288,1610612757,POR,False,114,38,13,25,31,6,5,14,18,44,87,0.506,16,35,0.457,10,17,0.588,121.3,131.5,-10.2,93.0,,2024-25
0022401018,1610612759,SAS,True,128,34,9,25,36,11,5,14,14,47,89,0.528,19,39,0.487,15,18,0.833,123.1,116.5,6.6,103.5,,2024-25
0022401018,1610612755,PHI,False,120,32,5,27,30,10,4,16,15,46,81,0.568,14,37,0.378,14,20,0.7,116.5,123.1,-6.6,103.5,,2024-25
0022400242,1610612760,OKC,True,119,29,7,22,29,11,5,6,25,43,87,0.494,14,42,0.333,19,25,0.76,121.4,124.7,-3.3,97.5,,2024-25
0022400242,1610612742,DAL,False,121,53,18,35,18,4,5,16,20,40,84,0.476,11,27,0.407,30,36,0.833,124.7,121.4,3.3,97.5,,2024-25
0022400710,1610612739,CLE,True,105,51,14,37,18,6,1,13,23,36,91,0.396,11,39,0.282,22,26,0.846,106.1,113.1,-7.1,99.0,,2024-25
0022400710,1610612738,BOS,False,112,53,15,38,26,10,6,12,21,40,98,0.408,17,48,0.354,15,18,0.833,113.1,106.1,7.1,99.0,,2024-25
0022400945,1610612737,ATL,True,123,43,13,30,26,13,6,13,16,37,88,0.42,14,36,0.389,35,39,0.897,117.1,103.8,13.4,105.5,,2024-25
0022400945,1610612766,CHA,False,110,47,10,37,29,9,9,21,26,40,88,0.455,14,35,0.4,16,18,0.889,103.8,117.1,-13.4,105.5,,2024-25
0022400608,1610612761,TOR,True,109,42,5,37,29,7,6,12,22,39,73,0.534,13,24,0.542,18,28,0.643,118.5,100.0,18.5,92.5,,2024-25
0022400608,1610612753,ORL,False,93,48,14,34,16,5,2,14,24,35,85,0.412,9,31,0.29,14,19,0.737,100.0,118.5,-18.5,92.5,,2024-25
0022401077,1610612741,CHI,True,119,56,12,44,31,4,3,19,17,43,91,0.473,14,33,0.424,19,24,0.792,110.2,110.1,0.1,108.5,,2024-25
0022401077,1610612742,DAL,False,120,41,8,33,28,9,8,6,18,47,101,0.465,9,30,0.3,17,21,0.81,110.1,110.2,-0.1,108.5,,2024-25
0022400857,1610612756,PHX,True,125,35,5,30,35,6,3,15,18,47,79,0.595,21,40,0.525,10,13,0.769,133.0,114.9,18.1,94.0,,2024-25
0022400857,1610612740,NOP,False,108,35,13,22,28,10,3,14,13,44,87,0.506,11,28,0.393,9,15,0.6,114.9,133.0,-18.1,94.0,,2024-25
0022401042,1610612743,DEN,True,119,52,17,35,34,5,9,12,16,46,97,0.474,11,36,0.306,16,24,0.667,117.8,127.7,-9.9,101.0,,2024-25
0022401042,1610612741,CHI,False,129,43,12,31,31,8,5,10,17,45,91,0.495,17,39,0.436,22,26,0.846,127.7,117.8,9.9,101.0,,2024-25
0022400222,1610612745,HOU,True,111,59,18,41,28,8,11,13,17,42,97,0.433,15,40,0.375,12,17,0.706,111.0,105.1,5.9,99.0,,2024-25
0022400222,1610612746,LAC,False,103,42,10,32,27,10,3,9,16,38,96,0.396,14,38,0.368,13,16,0.813,105.1,111.0,-5.9,99.0,,2024-25
0022400734,1610612766,CHA,True,117,53,16,37,33,4,4,11,22,47,101,0.465,17,38,0.447,6,6,1.0,121.9,119.6,2.3,96.5,,2024-25
0022400734,1610612759,SAS,False,116,38,13,25,25,8,5,8,13,42,92,0.457,12,39,0.308,20,24,0.833,119.6,121.9,-2.3,96.5,,2024-25
0022400809,1610612762,UTA,True,124,58,16,42,28,4,3,8,18,49,98,0.5,13,40,0.325,13,27,0.481,122.8,112.7,10.0,101.5,,2024-25
0022400809,1610612745,HOU,False,115,41,8,33,33,3,2,7,17,44,100,0.44,17,43,0.395,10,18,0.556,112.7,122.8,-10.0,101.5,,2024-25
0022400934,1610612745,HOU,True,97,63,20,43,20,4,4,19,18,35,89,0.393,16,43,0.372,11,18,0.611,104.3,92.3,12.0,92.0,,2024-25
0022400934,1610612753,ORL,False,84,42,13,29,15,10,5,8,19,28,86,0.326,8,32,0.25,20,24,0.833,92.3,104.3,-12.0,92.0,,2024-25
0022400025,1610612759,SAS,True,110,46,8,38,32,5,5,21,13,39,83,0.47,19,46,0.413,13,19,0.684,110.0,103.0,7.0,100.5,,2024-25
0022400025,1610612760,OKC,False,104,47,13,34,24,16,4,13,18,41,100,0.41,16,53,0.302,6,7,0.857,103.0,110.0,-7.0,100.5,,2024-25
0022400267,1610612745,HOU,True,98,43,14,29,17,8,5,9,19,32,90,0.356,8,32,0.25,26,33,0.788,99.0,105.1,-6.1,99.0,,2024-25
0022400267,1610612757,POR,False,104,53,16,37,16,5,12,16,26,34,90,0.378,18,44,0.409,18,23,0.783,105.1,99.0,6.1,99.0,,2024-25
0022401017,1610612760,OKC,True,141,43,10,33,29,10,7,7,13,54,94,0.574,21,39,0.538,12,17,0.706,145.4,110.4,34.9,96.5,,2024-25
0022401017,1610612766,CHA,False,106,29,6,23,29,6,4,16,13,37,80,0.463,19,41,0.463,13,13,1.0,110.4,145.4,-34.9,96.5,,2024-25
0022401181,1610612762,UTA,True,111,57,19,38,23,7,3,16,14,39,103,0.379,17,63,0.27,16,20,0.8,102.8,135.5,-32.7,107.5,,2024-25
0022401181,1610612760,OKC,False,145,47,5,42,41,12,4,10,17,56,100,0.56,24,53,0.453,9,13,0.692,135.5,102.8,32.7,107.5,,2024-25
0022400501,1610612758,SAC,True,123,60,18,42,30,7,8,15,20,45,108,0.417,13,38,0.342,20,26,0.769,106.0,101.7,4.3,96.0,,2024-25
0022400501,1610612748,MIA,False,118,53,12,41,25,14,6,13,19,43,102,0.422,11,42,0.262,21,27,0.778,101.7,106.0,-4.3,96.0,,2024-25
0022400202,1610612749,MIL,True,107,41,5,36,21,9,8,12,18,39,81,0.481,13,32,0.406,16,21,0.762,109.2,115.3,-6.1,98.0,,2024-25
0022400202,1610612738,BOS,False,113,42,8,34,27,5,2,12,16,35,86,0.407,19,50,0.38,24,27,0.889,115.3,109.2,6.1,98.0,,2024-25
0022400442,1610612766,CHA,True,108,56,9,47,23,8,6,14,20,42,101,0.416,10,43,0.233,14,20,0.7,94.7,101.8,-7.0,102.79,,2024-25
0022400442,1610612741,CHI,False,115,63,14,49,31,11,4,13,17,39,104,0.375,18,60,0.3,19,27,0.704,101.8,94.7,7.0,102.79,,2024-25
0022400084,1610612762,UTA,True,86,45,14,31,18,8,5,22,11,29,92,0.315,9,42,0.214,19,26,0.731,82.7,123.3,-40.6,103.5,,2024-25
0022400084,1610612744,GSW,False,127,60,19,41,35,15,6,13,25,51,106,0.481,20,50,0.4,5,6,0.833,123.3,82.7,40.6,103.5,,2024-25
0022400068,1610612745,HOU,True,105,43,16,27,19,8,4,8,18,38,103,0.369,13,43,0.302,16,20,0.8,109.4,114.6,-5.2,96.0,,2024-25
0022400068,1610612766,CHA,False,110,56,15,41,20,6,10,16,21,38,85,0.447,15,39,0.385,19,24,0.792,114.6,109.4,5.2,96.0,,2024-25
0022400347,1610612741,CHI,True,100,35,2,33,29,9,3,15,18,35,86,0.407,19,54,0.352,11,12,0.917,97.1,104.9,-7.8,103.0,,2024-25
0022400347,1610612755,PHI,False,108,56,10,46,25,8,5,15,15,43,92,0.467,9,36,0.25,13,14,0.929,104.9,97.1,7.8,103.0,,2024-25
0022401173,1610612755,PHI,True,110,45,14,31,29,6,6,14,17,43,97,0.443,12,35,0.343,12,15,0.8,107.8,124.0,-16.2,101.0,,2024-25
0022401173,1610612737,ATL,False,124,53,18,35,28,9,5,14,15,45,94,0.479,16,42,0.381,18,24,0.75,124.0,107.8,16.2,101.0,,2024-25
0022400554,1610612754,IND,True,117,37,9,28,30,10,3,11,18,44,91,0.484,12,28,0.429,17,22,0.773,115.8,124.5,-8.7,101.5,,2024-25
0022400554,1610612739,CLE,False,127,49,14,35,25,8,6,14,18,43,89,0.483,15,44,0.341,26,31,0.839,124.5,115.8,8.7,101.5,,2024-25
0022400232,1610612742,DAL,True,110,53,13,40,26,9,7,14,18,44,94,0.468,8,31,0.258,14,18,0.778,110.0,93.0,17.0,100.0,,2024-25
0022400232,1610612759,SAS,False,93,45,13,32,21,10,9,11,17,28,88,0.318,11,40,0.275,26,30,0.867,93.0,110.0,-17.0,100.0,,2024-25
0022400672,1610612756,PHX,True,113,36,10,26,30,7,6,15,25,43,85,0.506,12,32,0.375,15,20,0.75,115.3,124.7,-9.4,97.5,,2024-25
0022400672,1610612750,MIN,False,121,34,4,30,26,8,6,14,19,42,75,0.56,13,29,0.448,24,27,0.889,124.7,115.3,9.4,97.5,,2024-25
0022401020,1610612762,UTA,True,99,38,9,29,24,7,2,17,17,38,84,0.452,14,35,0.4,9,12,0.75,103.1,126.0,-22.9,96.0,,2024-25
0022401020,1610612738,BOS,False,121,48,16,32,27,13,4,10,15,45,97,0.464,17,51,0.333,14,16,0.875,126.0,103.1,22.9,96.0,,2024-25
0022400751,1610612746,LAC,True,130,37,8,29,36,8,2,14,20,51,88,0.58,11,26,0.423,17,21,0.81,128.7,108.9,19.8,101.0,,2024-25
0022400751,1610612762,UTA,False,110,38,12,26,26,7,4,19,21,39,83,0.47,17,43,0.395,15,18,0.833,108.9,128.7,-19.8,101.0,,2024-25
0022400074,1610612742,DAL,True,120,50,17,33,27,9,5,9,21,42,102,0.412,19,44,0.432,17,23,0.739,115.4,103.8,11.6,104.5,,2024-25
0022400074,1610612759,SAS,False,109,52,12,40,30,6,5,19,18,39,86,0.453,12,36,0.333,19,24,0.792,103.8,115.4,-11.6,104.5,,2024-25
0022400319,1610612738,BOS,True,130,43,14,29,30,11,7,16,14,45,94,0.479,21,53,0.396,19,25,0.76,128.7,117.6,11.1,101.5,,2024-25
0022400319,1610612765,DET,False,120,34,8,26,27,10,5,18,21,43,84,0.512,20,39,0.513,14,18,0.778,117.6,128.7,-11.1,101.5,,2024-25
0022400771,1610612764,WAS,True,130,46,7,39,29,5,7,16,20,47,97,0.485,23,45,0.511,13,16,0.813,117.1,121.8,-4.7,100.08,,2024-25
0022400771,1610612754,IND,False,134,42,10,32,38,7,5,7,17,50,107,0.467,16,35,0.457,18,20,0.9,121.8,117.1,4.7,100.08,,2024-25
0022400834,1610612744,GSW,True,128,51,16,35,40,16,5,11,20,49,100,0.49,15,42,0.357,15,18,0.833,125.5,90.2,35.3,102.0,,2024-25
0022400834,1610612766,CHA,False,92,50,18,32,18,7,8,24,15,33,89,0.371,11,40,0.275,15,18,0.833,90.2,125.5,-35.3,102.0,,2024-25
0022400033,1610612743,DEN,True,120,42,15,27,33,4,7,13,19,43,90,0.478,15,29,0.517,19,29,0.655,118.8,121.8,-3.0,101.0,,2024-25
0022400033,1610612742,DAL,False,123,44,12,32,24,11,5,13,22,46,91,0.505,10,27,0.37,21,27,0.778,121.8,118.8,3.0,101.0,,2024-25
0022400849,1610612747,LAL,True,111,52,16,36,21,7,2,12,18,34,82,0.415,11,41,0.268,32,46,0.696,114.4,107.4,7.1,96.0,,2024-25
0022400849,1610612750,MIN,False,102,41,10,31,25,9,3,10,29,35,84,0.417,12,41,0.293,20,26,0.769,107.4,114.4,-7.1,96.0,,2024-25
0022401064,1610612760,OKC,True,125,45,7,38,28,9,4,12,17,44,90,0.489,13,31,0.419,24,28,0.857,120.2,100.0,20.2,104.0,,2024-25
0022401064,1610612763,MEM,False,104,36,5,31,28,9,4,18,20,33,79,0.418,16,42,0.381,22,23,0.957,100.0,120.2,-20.2,104.0,,2024-25
0022400927,1610612746,LAC,True,111,38,3,35,23,4,5,9,20,43,81,0.531,10,31,0.323,15,25,0.6,113.3,110.0,3.3,89.66,,2024-25
0022400927,1610612758,SAC,False,110,48,8,40,27,6,1,8,19,40,87,0.46,9,34,0.265,21,25,0.84,110.0,113.3,-3.3,89.66,,2024-25
0022400639,1610612737,ATL,True,94,43,8,35,28,14,5,22,20,33,84,0.393,11,37,0.297,17,25,0.68,86.2,106.4,-20.1,109.5,,2024-25
0022400639,1610612761,TOR,False,117,51,9,42,31,11,7,21,20,42,90,0.467,11,30,0.367,22,25,0.88,106.4,86.2,20.1,109.5,,2024-25
0022401109,1610612742,DAL,True,120,42,4,38,27,7,8,13,16,44,83,0.53,15,33,0.455,17,21,0.81,116.5,114.6,1.9,103.0,,2024-25
0022401109,1610612737,ATL,False,118,43,12,31,29,7,3,11,19,42,97,0.433,15,39,0.385,19,22,0.864,114.6,116.5,-1.9,103.0,,2024-25
0022400489,1610612764,WAS,True,98,46,9,37,25,6,4,15,18,38,89,0.427,11,41,0.268,11,14,0.786,99.0,112.2,-13.3,98.5,,2024-25
0022400489,1610612740,NOP,False,110,49,11,38,26,7,8,11,13,37,90,0.411,18,49,0.367,18,20,0.9,112.2,99.0,13.3,98.5,,2024-25
0022401161,1610612749,MIL,True,136,43,7,36,27,13,4,11,17,49,90,0.544,18,45,0.4,20,30,0.667,127.1,103.7,23.4,107.0,,2024-25
0022401161,1610612740,NOP,False,111,53,15,38,28,8,0,16,21,41,96,0.427,15,47,0.319,14,19,0.737,103.7,127.1,-23.4,107.0,,2024-25
0022400697,1610612761,TOR,True,115,43,10,33,31,6,6,12,17,44,85,0.518,13,25,0.52,14,16,0.875,119.8,112.5,7.3,96.0,,2024-25
0022400697,1610612746,LAC,False,108,41,13,28,21,6,7,10,15,41,88,0.466,9,28,0.321,17,21,0.81,112.5,119.8,-7.3,96.0,,2024-25
0022400848,1610612756,PHX,True,116,52,14,38,29,4,6,10,15,44,94,0.468,20,53,0.377,8,10,0.8,119.6,129.2,-9.6,96.5,,2024-25
0022400848,1610612740,NOP,False,124,50,16,34,25,3,6,6,12,50,104,0.481,17,47,0.362,7,12,0.583,129.2,119.6,9.6,96.5,,2024-25
0022400326,1610612764,WAS,True,101,39,12,27,25,10,3,12,19,39,99,0.394,13,40,0.325,10,15,0.667,96.2,130.5,-34.3,105.0,,2024-25
0022400326,1610612742,DAL,False,137,58,13,45,27,8,12,15,16,48,89,0.539,20,38,0.526,21,27,0.778,130.5,96.2,34.3,105.0,,2024-25
0022400480,1610612754,IND,True,126,47,13,34,35,7,4,6,16,46,96,0.479,15,40,0.375,19,21,0.905,128.6,112.5,16.1,97.0,,2024-25
0022400480,1610612756,PHX,False,108,36,5,31,30,3,7,11,14,38,78,0.487,12,30,0.4,20,21,0.952,112.5,128.6,-16.1,97.0,,2024-25
0022400012,1610612737,ATL,True,129,55,15,40,28,10,10,16,17,46,98,0.469,12,37,0.324,25,30,0.833,114.2,103.5,10.6,113.0,,2024-25
0022400012,1610612764,WAS,False,117,52,13,39,28,11,5,15,23,43,106,0.406,15,43,0.349,16,21,0.762,103.5,114.2,-10.6,113.0,,2024-25
0022400201,1610612765,DET,True,99,46,11,35,21,6,6,18,21,36,84,0.429,11,34,0.324,16,23,0.696,103.1,106.3,-3.2,95.5,,2024-25
0022400201,1610612745,HOU,False,101,53,17,36,19,10,5,11,21,38,93,0.409,7,34,0.206,18,24,0.75,106.3,103.1,3.2,95.5,,2024-25
0022400984,1610612752,NYK,True,116,41,13,28,30,12,6,13,14,47,95,0.495,16,34,0.471,6,6,1.0,120.8,97.9,22.9,96.5,,2024-25
0022400984,1610612748,MIA,False,95,39,9,30,23,9,6,20,11,39,82,0.476,6,23,0.261,11,12,0.917,97.9,120.8,-22.9,96.5,,2024-25
0022400456,1610612764,WAS,True,125,42,8,34,36,11,3,15,13,49,99,0.495,17,36,0.472,10,12,0.833,114.7,100.0,14.7,108.0,,2024-25
0022400456,1610612741,CHI,False,107,44,8,36,28,11,6,20,13,41,92,0.446,14,47,0.298,11,14,0.786,100.0,114.7,-14.7,108.0,,2024-25
0022400271,1610612738,BOS,True,107,40,8,32,25,5,7,6,23,37,87,0.425,21,56,0.375,12,15,0.8,118.9,116.7,2.2,90.0,,2024-25
0022400271,1610612750,MIN,False,105,49,11,38,19,2,1,8,18,37,88,0.42,15,41,0.366,16,21,0.762,116.7,118.9,-2.2,90.0,,2024-25
0022400483,1610612749,MIL,True,102,43,7,36,25,14,3,11,13,41,95,0.432,13,41,0.317,7,9,0.778,101.0,105.0,-4.0,100.5,,2024-25
0022400483,1610612757,POR,False,105,55,8,47,21,7,3,17,9,41,85,0.482,13,36,0.361,10,13,0.769,105.0,101.0,4.0,100.5,,2024-25
0022400492,1610612744,GSW,True,99,35,9,26,22,10,3,22,21,37,81,0.457,12,35,0.343,13,18,0.722,101.0,129.0,-28.0,99.0,,2024-25
0022400492,1610612758,SAC,False,129,43,10,33,31,15,3,15,19,45,87,0.517,19,43,0.442,20,22,0.909,129.0,101.0,28.0,99.0,,2024-25
0022400106,1610612752,NYK,True,104,43,13,30,22,8,3,16,21,40,90,0.444,9,28,0.321,15,18,0.833,108.3,112.2,-3.9,97.0,,2024-25
0022400106,1610612739,CLE,False,110,41,9,32,21,10,5,13,20,39,82,0.476,12,36,0.333,20,24,0.833,112.2,108.3,3.9,97.0,,2024-25
0022400886,1610612741,CHI,True,117,50,10,40,32,6,6,7,21,47,106,0.443,11,44,0.25,12,17,0.706,108.3,128.7,-20.4,108.0,,2024-25
0022400886,1610612739,CLE,False,139,53,11,42,27,4,4,8,14,46,98,0.469,17,48,0.354,30,33,0.909,128.7,108.3,20.4,108.0,,2024-25
0022400991,1610612756,PHX,True,129,54,12,42,34,7,4,10,21,47,92,0.511,20,39,0.513,15,15,1.0,134.4,93.7,40.7,95.5,,2024-25
0022400991,1610612761,TOR,False,89,40,12,28,20,4,2,11,15,31,87,0.356,10,35,0.286,17,23,0.739,93.7,134.4,-40.7,95.5,,2024-25
0022400556,1610612737,ATL,True,122,54,20,34,22,10,3,12,21,43,98,0.439,17,41,0.415,19,26,0.731,118.4,114.7,3.7,102.5,,2024-25
0022400556,1610612756,PHX,False,117,37,6,31,28,10,4,13,17,43,84,0.512,13,35,0.371,18,27,0.667,114.7,118.4,-3.7,102.5,,2024-25
0022400601,1610612763,MEM,True,108,47,13,34,19,9,4,13,22,37,86,0.43,7,33,0.212,27,34,0.794,105.9,103.9,2.0,102.0,,2024-25
0022400601,1610612750,MIN,False,106,52,17,35,25,5,6,16,26,36,93,0.387,14,43,0.326,20,27,0.741,103.9,105.9,-2.0,102.0,,2024-25
0022400669,1610612755,PHI,True,117,35,5,30,30,8,1,9,20,43,82,0.524,12,29,0.414,19,22,0.864,123.2,109.5,13.7,95.0,,2024-25
0022400669,1610612758,SAC,False,104,46,14,32,34,5,1,12,16,40,90,0.444,10,41,0.244,14,17,0.824,109.5,123.2,-13.7,95.0,,2024-25
0022400212,1610612741,CHI,True,113,51,8,43,26,7,5,20,17,43,87,0.494,14,38,0.368,13,16,0.813,109.7,114.4,-4.7,103.5,,2024-25
0022400212,1610612739,CLE,False,119,43,12,31,26,14,3,8,13,43,97,0.443,15,45,0.333,18,24,0.75,114.4,109.7,4.7,103.5,,2024-25
0022401108,1610612760,OKC,True,119,46,13,33,25,12,11,10,19,42,96,0.438,10,38,0.263,25,31,0.806,115.5,100.0,15.5,103.0,,2024-25
0022401108,1610612765,DET,False,103,43,11,32,20,5,7,18,25,36,89,0.404,10,33,0.303,21,25,0.84,100.0,115.5,-15.5,103.0,,2024-25
0022400596,1610612746,LAC,True,116,38,11,27,27,12,4,12,12,47,89,0.528,11,30,0.367,11,14,0.786,120.8,107.4,13.5,95.5,,2024-25
0022400596,1610612747,LAL,False,102,33,5,28,26,6,6,15,14,38,76,0.5,9,27,0.333,17,19,0.895,107.4,120.8,-13.5,95.5,,2024-25
0022400383,1610612750,MIN,True,103,45,11,34,27,5,2,15,18,36,86,0.419,14,38,0.368,17,25,0.68,106.2,116.5,-10.3,97.0,,2024-25
0022400383,1610612744,GSW,False,113,45,11,34,30,9,6,10,23,40,87,0.46,16,42,0.381,17,23,0.739,116.5,106.2,10.3,97.0,,2024-25
0022400553,1610612746,LAC,True,109,48,7,41,28,11,6,11,15,45,93,0.484,13,36,0.361,6,10,0.6,109.0,98.0,11.0,100.0,,2024-25
0022400553,1610612748,MIA,False,98,49,9,40,22,7,3,15,9,33,85,0.388,17,52,0.327,15,18,0.833,98.0,109.0,-11.0,100.0,,2024-25
0022400756,1610612753,ORL,True,106,36,7,29,22,10,8,17,21,37,78,0.474,12,30,0.4,20,24,0.833,107.1,110.9,-3.8,100.0,,2024-25
0022400756,1610612737,ATL,False,112,39,6,33,29,10,3,16,17,38,77,0.494,12,32,0.375,24,28,0.857,110.9,107.1,3.8,100.0,,2024-25
0022400002,1610612765,DET,True,123,56,15,41,32,4,4,19,19,43,92,0.467,13,36,0.361,24,28,0.857,116.0,113.1,3.0,96.45,,2024-25
0022400002,1610612748,MIA,False,121,43,12,31,25,14,3,10,22,47,101,0.465,17,45,0.378,10,13,0.769,113.1,116.0,-3.0,96.45,,2024-25
0022400387,1610612756,PHX,True,125,35,6,29,30,9,1,19,21,45,78,0.577,14,29,0.483,21,23,0.913,122.5,130.4,-7.8,102.0,,2024-25
0022400387,1610612765,DET,False,133,35,10,25,31,13,4,13,19,49,89,0.551,19,39,0.487,16,22,0.727,130.4,122.5,7.8,102.0,,2024-25
0022400110,1610612742,DAL,True,110,50,13,37,27,9,12,13,23,43,95,0.453,11,39,0.282,13,17,0.765,110.0,101.0,9.0,100.5,,2024-25
0022400110,1610612762,UTA,False,102,50,15,35,24,7,5,13,17,34,92,0.37,10,35,0.286,24,29,0.828,101.0,110.0,-9.0,100.5,,2024-25
0022400277,1610612766,CHA,True,84,52,13,39,14,6,5,26,20,31,75,0.413,7,32,0.219,15,19,0.789,90.3,102.2,-11.8,93.0,,2024-25
0022400277,1610612753,ORL,False,95,39,13,26,21,12,6,8,21,37,94,0.394,12,46,0.261,9,17,0.529,102.2,90.3,11.8,93.0,,2024-25
0022400997,1610612746,LAC,True,132,49,14,35,28,7,5,12,26,46,84,0.548,16,35,0.457,24,28,0.857,137.5,125.3,12.2,95.5,,2024-25
0022400997,1610612739,CLE,False,119,29,10,19,29,6,0,8,21,44,90,0.489,14,41,0.341,17,26,0.654,125.3,137.5,-12.2,95.5,,2024-25
0022401144,1610612765,DET,True,117,37,13,24,30,8,4,9,23,42,89,0.472,13,39,0.333,20,28,0.714,123.2,135.1,-11.9,94.5,,2024-25
0022401144,1610612758,SAC,False,127,50,18,32,20,5,4,10,21,47,91,0.516,11,27,0.407,22,27,0.815,135.1,123.2,11.9,94.5,,2024-25
0022401035,1610612745,HOU,True,111,45,16,29,25,4,7,6,20,39,89,0.438,11,34,0.324,22,34,0.647,120.7,124.7,-4.1,92.5,,2024-25
0022401035,1610612743,DEN,False,116,43,10,33,28,5,4,9,23,44,87,0.506,10,21,0.476,18,26,0.692,124.7,120.7,4.1,92.5,,2024-25
0022401125,1610612744,GSW,True,118,36,11,25,25,14,2,13,15,43,88,0.489,16,38,0.421,16,18,0.889,120.4,107.2,13.2,97.5,,2024-25
0022401125,1610612743,DEN,False,104,38,7,31,28,8,4,25,18,40,74,0.541,12,31,0.387,12,13,0.923,107.2,120.4,-13.2,97.5,,2024-25
0022400573,1610612764,WAS,True,123,45,12,33,28,13,4,13,22,46,92,0.5,13,41,0.317,18,27,0.667,116.0,123.8,-7.8,105.5,,2024-25
0022400573,1610612756,PHX,False,130,47,10,37,33,10,4,16,23,44,85,0.518,16,33,0.485,26,31,0.839,123.8,116.0,7.8,105.5,,2024-25
0022400362,1610612764,WAS,True,123,52,12,40,33,5,8,18,18,41,83,0.494,17,42,0.405,24,31,0.774,121.8,112.9,8.9,101.0,,2024-25
0022400362,1610612766,CHA,False,114,52,22,30,30,12,2,8,21,43,106,0.406,8,43,0.186,20,27,0.741,112.9,121.8,-8.9,101.0,,2024-25
0022401210,1610612750,MIN,True,97,48,11,37,18,12,5,13,14,35,87,0.402,9,32,0.281,18,24,0.75,98.0,87.9,10.1,99.0,,2024-25
0022401210,1610612747,LAL,False,87,53,15,38,17,7,6,21,21,33,86,0.384,10,35,0.286,11,17,0.647,87.9,98.0,-10.1,99.0,,2024-25
0022400701,1610612765,DET,True,130,41,10,31,31,7,2,14,25,43,83,0.518,9,27,0.333,35,38,0.921,122.6,125.7,-3.1,105.5,,2024-25
0022400701,1610612737,ATL,False,132,37,5,32,27,8,7,12,27,42,81,0.519,16,37,0.432,32,39,0.821,125.7,122.6,3.1,105.5,,2024-25
0022400075,1610612743,DEN,True,87,57,17,40,29,11,7,15,12,35,98,0.357,7,38,0.184,10,14,0.714,87.9,104.1,-16.2,98.5,,2024-25
0022400075,1610612760,OKC,False,102,49,13,36,23,9,13,12,15,43,101,0.426,8,36,0.222,8,12,0.667,104.1,87.9,16.2,98.5,,2024-25
0022400313,1610612758,SAC,True,125,51,21,30,32,8,5,10,23,47,101,0.465,12,32,0.375,19,24,0.792,126.3,127.0,-0.7,99.5,,2024-25
0022400313,1610612759,SAS,False,127,38,8,30,32,6,9,15,17,42,82,0.512,23,46,0.5,20,24,0.833,127.0,126.3,0.7,99.5,,2024-25
0022400024,1610612742,DAL,True,132,48,14,34,26,12,7,11,15,49,94,0.521,14,31,0.452,20,25,0.8,129.4,89.2,40.2,102.0,,2024-25
0022400024,1610612740,NOP,False,91,37,7,30,19,9,4,21,22,31,78,0.397,11,32,0.344,18,21,0.857,89.2,129.4,-40.2,102.0,,2024-25
0022400371,1610612757,POR,True,126,45,15,30,29,7,7,10,18,45,97,0.464,16,46,0.348,20,24,0.833,126.0,125.3,0.7,99.5,,2024-25
0022400371,1610612743,DEN,False,124,40,8,32,35,7,3,11,20,47,87,0.54,15,34,0.441,15,21,0.714,125.3,126.0,-0.7,99.5,,2024-25
0022400591,1610612757,POR,True,103,40,8,32,28,6,10,19,24,39,86,0.453,12,36,0.333,13,18,0.722,100.0,119.0,-19.0,104.0,,2024-25
0022400591,1610612745,HOU,False,125,61,23,38,25,13,4,12,18,48,108,0.444,14,31,0.452,15,22,0.682,119.0,100.0,19.0,104.0,,2024-25
0022400977,1610612747,LAL,True,107,40,7,33,22,7,5,8,20,35,81,0.432,14,39,0.359,23,32,0.719,113.8,101.1,12.8,94.5,,2024-25
0022400977,1610612756,PHX,False,96,51,14,37,25,4,4,14,27,35,89,0.393,9,41,0.22,17,21,0.81,101.1,113.8,-12.8,94.5,,2024-25
0022400828,1610612758,SAC,True,130,49,11,38,30,12,4,18,18,47,87,0.54,20,38,0.526,16,18,0.889,131.3,88.9,42.4,99.0,,2024-25
0022400828,1610612766,CHA,False,88,37,15,22,24,14,4,19,16,30,85,0.353,10,40,0.25,18,24,0.75,88.9,131.3,-42.4,99.0,,2024-25
0022401191,1610612755,PHI,True,102,48,10,38,20,7,6,14,15,36,94,0.383,12,44,0.273,18,21,0.857,95.3,114.0,-18.7,107.0,,2024-25
0022401191,1610612741,CHI,False,122,59,15,44,29,10,4,12,17,47,103,0.456,13,40,0.325,15,20,0.75,114.0,95.3,18.7,107.0,,2024-25
